Subject_ID,Year_Exposure,Role_Group,Actively_Recruited,Recruiter1,Loc_Habitation_State1,Loc_Habitation_City1,Country,lat,long
4437,1979,Leader,NotRecruited,Not recruited,Ohio,Columbus,United States,39.9622601,-83.0007065
4438,1981,Leader,Unknown,Unknown,Tennessee,Nashville,United States,36.1622767,-86.7742984
4440,1979,Leader,Unknown,Unknown,Alabama,Gardendale,United States,33.6601033,-86.8127702
4441,1980,Follower,Unknown,Unknown,Illinois,Centralia,United States,38.5250491,-89.1334037
4442,1986,Follower,Recruited,Family,Idaho,Coeur d'Alene,United States,47.6742994,-116.7811531
4444,1981,Leader,NotRecruited,Not recruited,Alabama,Mobile,United States,30.6913462,-88.0437509
4445,1985,Follower,Unknown,Unknown,North Carolina,Statesville,United States,35.7827676,-80.8873574
4449,1981,Follower,Unknown,Unknown,Alabama,Mobile,United States,30.6913462,-88.0437509
4454,1971,Leader,NotRecruited,Not recruited,Michigan,Cohoctah,United States,42.7597936,-83.9490453
4455,1986,Leader,Unknown,Unknown,North Carolina,Fayetteville,United States,35.0525759,-78.878292
4456,1980,Leader,Unknown,Unknown,Tennessee,Chattanooga,United States,35.0457219,-85.3094883
4457,1967,Leader,NotRecruited,Not recruited,Virginia,Arlington,United States,38.8903961,-77.0841585
4458,1981,Leader,NotRecruited,Not recruited,North Carolina,Belews Creek,United States,36.2445808,-80.0697641
4459,1986,Follower,NotRecruited,Not recruited,Idaho,Hayden Lake,United States,47.7587944,-116.756857
4460,1982,Follower,Unknown,Unknown,North Carolina,Statesville,United States,35.7827676,-80.8873574
4461,1964,Follower,Unknown,Unknown,Mississippi,Philadelphia,United States,32.7703841,-89.1153488
4462,1985,Follower,Unknown,Unknown,North Carolina,Hiddenite,United States,35.9037438,-81.0906356
4464,1958,Leader,Unknown,Unknown,South Carolina,Greenville,United States,34.851354,-82.3984882
4466,1977,Associate,Unknown,Unknown,Illinois,Calumet City,United States,41.616016,-87.5295837
4467,1984,Follower,Recruited,Group member,Florida,Port Salerno,United States,27.1458904,-80.1843031
4468,1966,Follower,Unknown,Unknown,Mississippi,Laurel,United States,31.6940509,-89.1306124
4470,1981,Leader,NotRecruited,Not recruited,Delaware,Wilmington,United States,39.7459468,-75.546589
4473,1984,Associate,Unknown,Unknown,California,Corona,United States,33.8752945,-117.566444
4474,1983,Associate,Unknown,Unknown,Florida,Lakeland,United States,28.0394654,-81.9498042
4477,1985,Leader,Recruited,Family,North Carolina,Statesville,United States,35.7827676,-80.8873574
4479,1982,Leader,NotRecruited,Not recruited,California,Oroville,United States,39.5137752,-121.556359
4480,1981,Leader,Unknown,Unknown,Delaware,Woodland Heights,United States,38.5634484,-75.5746476
4482,1977,NoGroup,Unknown,Unknown,North Carolina,Charlotte,United States,35.2272086,-80.8430827
4486,1970,NoGroup,NotRecruited,Not recruited,Florida,Saint Petersburg,United States,27.7712264,-82.6340259
4489,1970,Follower,NotRecruited,Not recruited,Minnesota,Saint Paul,United States,44.9497487,-93.0931028
4490,1970,Follower,Unknown,Unknown,Maryland,Reisterstown,United States,39.4695489,-76.8294213
4491,1970,NoGroup,NotRecruited,Not recruited,Florida,Saint Petersburg,United States,27.7712264,-82.6340259
4492,1970,NoGroup,Unknown,Unknown,Mississippi,West Point,United States,33.6076186,-88.6503255
4493,1970,NoGroup,Unknown,Unknown,California,San Jose,United States,37.3361663,-121.890591
4498,1970,Follower,Unknown,Unknown,Texas,Longview,United States,32.5007031,-94.74049
4501,1970,NoGroup,Unknown,Unknown,California,Compton,United States,33.894927,-118.226624
4502,1970,Associate,Recruited,Friend,Illinois,Chicago,United States,41.8755616,-87.6244212
4505,1970,Leader,Unknown,Unknown,Minnesota,-99,United States,NA,NA
4507,1970,Follower,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
4508,1970,NoGroup,NotRecruited,Not recruited,Idaho,Lewiston,United States,46.4195913,-117.0216144
4510,1970,Follower,Unknown,Unknown,Washington,Seattle,United States,47.6038321,-122.330062
4511,1970,Follower,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
4512,1970,Leader,NotRecruited,Not recruited,Illinois,Chicago,United States,41.8755616,-87.6244212
4514,1968,Leader,Recruited,Friend,New York,New York,United States,40.7127281,-74.0060152
4515,1969,Leader,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
4517,1981,Follower,Recruited,Family,New York,New York,United States,40.7127281,-74.0060152
4520,1965,Leader,NotRecruited,Not recruited,Illinois,Chicago,United States,41.8755616,-87.6244212
4521,1967,Leader,NotRecruited,Not recruited,California,Oakland,United States,37.8044557,-122.271356
4522,1970,Follower,NotRecruited,Not recruited,New York,Middleton,United States,NA,NA
4523,1969,Leader,Unknown,Unknown,Illinois,Chicago,United States,41.8755616,-87.6244212
4524,1970,Follower,Unknown,Unknown,Connecticut,Stamford,United States,41.0534302,-73.5387341
4525,1970,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4526,1961,Follower,Recruited,Unknown,New York,New York,United States,40.7127281,-74.0060152
4527,1969,Leader,Unknown,Unknown,New Jersey,Maplewood,United States,40.7312123,-74.2734808
4530,1968,Follower,Unknown,Unknown,Michigan,East Lansing,United States,42.7320307,-84.4721678
4531,1969,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4532,1970,Unknown,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
4533,1970,Follower,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
4534,1969,Follower,Unknown,Unknown,Illinois,-99,United States,NA,NA
4535,1971,Follower,Unknown,Unknown,New York,Glen Wild,United States,41.6539812,-74.5868267
4536,1969,Follower,Unknown,Unknown,Michigan,Royal Oak,United States,42.4894801,-83.1446485
4538,1970,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4540,1969,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4542,1969,Follower,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
4544,1968,Unknown,NotRecruited,Not recruited,New York,Syracuse,United States,43.0481221,-76.1474244
4545,1968,Follower,Recruited,Family,New York,New York,United States,40.7127281,-74.0060152
4548,1969,Leader,NotRecruited,Not recruited,Illinois,Chicago,United States,41.8755616,-87.6244212
4549,1969,Leader,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
4551,1970,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4552,1970,Follower,Recruited,Group member,New York,New York,United States,40.7127281,-74.0060152
4553,1969,Leader,NotRecruited,Not recruited,Ohio,Cincinnati,United States,39.1012809,-84.5127405
4554,1985,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4555,1970,Associate,Unknown,Unknown,New York,Albany,United States,42.6511674,-73.754968
4556,1970,Unknown,Unknown,Unknown,Colorado,Denver,United States,39.7392364,-104.984862
4558,2000,Leader,Recruited,Group member,Georgia,Atlanta,United States,33.7544657,-84.3898151
4562,1969,Unknown,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
4564,1971,Unknown,Unknown,Unknown,Ohio,Akron,United States,41.083064,-81.518485
4569,1971,NoGroup,NotRecruited,Not recruited,California,Berkeley,United States,37.8708393,-122.272863
4570,1972,NoGroup,NotRecruited,Not recruited,Wisconsin,Milwaukee,United States,43.0386475,-87.9090751
4571,1971,Leader,Recruited,Friend,Michigan,Detroit,United States,42.3315509,-83.046640300000007
4572,1971,Unknown,Unknown,Unknown,Iowa,Des Moines,United States,41.5868654,-93.6249494
4573,1971,Follower,Unknown,Unknown,Michigan,Detroit,United States,42.3315509,-83.046640300000007
4577,1964,Follower,Unknown,Unknown,Mississippi,Greenwood,United States,33.5162315,-90.1795281
4578,1973,Follower,Recruited,Unknown,California,San Francisco,United States,37.7879363,-122.4075201
4580,1972,Leader,Unknown,Unknown,New York,Buffalo,United States,42.8864163,-78.8781493
4583,1982,Follower,Unknown,Unknown,Massachusetts,Cambridge,United States,42.3656347,-71.1040018
4584,1984,Follower,Unknown,Unknown,Massachusetts,Boston,United States,42.3588336,-71.0578303
4585,1995,Leader,NotRecruited,Not recruited,Oklahoma,Vernon,United States,35.2156532,-95.9258318
4586,1996,Leader,NotRecruited,Not recruited,Montana,Jordan,United States,47.32121,-106.910461
4587,1996,Follower,Unknown,Unknown,Montana,Winnett,United States,47.0027521,-108.352271
4589,1996,Associate,Unknown,Unknown,Pennsylvania,Waynesburg,United States,39.8956327,-80.1848304
4591,1996,Leader,Unknown,Unknown,West Virginia,Lavalette,United States,38.3228619,-82.4468201
4594,1995,Follower,Unknown,Unknown,Minnesota,Alexandria,United States,45.8835101,-95.3745015
4595,1997,Follower,Unknown,Unknown,Texas,Arlington,United States,32.7355816,-97.1071186
4596,1997,Follower,Unknown,Unknown,Colorado,Creede,United States,37.8483224,-106.925476
4597,1997,Follower,Unknown,Unknown,Colorado,Creede,United States,37.8483224,-106.925476
4598,1997,Unknown,Unknown,Unknown,Kansas,Wichita,United States,37.6922361,-97.3375448
4599,1997,Follower,NotRecruited,Not recruited,Kansas,Wichita,United States,37.6922361,-97.3375448
4600,1997,Follower,Unknown,Unknown,Wisconsin,Mondovi,United States,44.5678717,-91.6706955
4601,1997,Follower,NotRecruited,Not recruited,Colorado,Aurora,United States,39.7401441,-104.8733376
4602,1997,Leader,Recruited,Group member,Colorado,Aurora,United States,39.7401441,-104.8733376
4603,1996,Follower,Unknown,Unknown,Washington,Bellingham,United States,48.7544012,-122.478836
4604,1996,Follower,Unknown,Unknown,Washington,Bellingham,United States,48.7544012,-122.478836
4605,1996,Leader,Unknown,Unknown,Washington,Tukwila,United States,47.4627356,-122.2559156
4606,1996,Leader,Unknown,Unknown,Washington,Bellingham,United States,48.7544012,-122.478836
4608,1996,Follower,Unknown,Unknown,Washington,Renton,United States,47.4799078,-122.2034496
4609,1998,Follower,Recruited,Group member,Illinois,Rockford,United States,42.2713945,-89.093966
4610,1998,Follower,Unknown,Unknown,Illinois,Brighton,United States,39.039773,-90.1410023
4612,1998,Associate,Recruited,Group member,Illinois,Effingham,United States,39.1201433,-88.54348
4613,1998,NoGroup,NotRecruited,Not recruited,New Jersey,Paramus,United States,40.9452911,-74.0735899
4614,1998,NoGroup,Unknown,Unknown,District of Columbia,Washington,United States,38.8950982,-77.0363849
4615,1996,Follower,Unknown,Unknown,Montana,-99,United States,NA,NA
4616,1995,Leader,NotRecruited,Not recruited,Arkansas,Osage,United States,36.1825728,-93.4046288
4617,1998,Follower,Unknown,Unknown,North Carolina,Charlotte,United States,35.2272086,-80.8430827
4618,1996,Follower,Unknown,Unknown,North Carolina,Charlotte,United States,35.2272086,-80.8430827
4619,1996,Follower,Unknown,Unknown,Montana,Jordan,United States,47.32121,-106.910461
4620,1996,Unknown,Unknown,Unknown,Kansas,Marion,United States,38.3473241,-97.0195946
4621,1996,Follower,Unknown,Unknown,Utah,Murray,United States,40.6667841,-111.888417
4622,1996,Follower,Unknown,Unknown,Montana,Winnett,United States,47.0027521,-108.352271
4623,1998,Follower,Unknown,Unknown,Minnesota,Woodstock,United States,44.009134,-96.100581
4626,1995,Follower,Unknown,Unknown,California,Calistoga,United States,38.5787966,-122.579705
4627,1994,Follower,NotRecruited,Not recruited,Montana,Brusett,United States,47.42528,-107.2667537
4628,1996,Follower,Unknown,Unknown,Montana,Brusett,United States,47.42528,-107.2667537
4630,1995,Leader,NotRecruited,Not recruited,Minnesota,Alexandria,United States,45.8835101,-95.3745015
4631,1995,Follower,NotRecruited,Not recruited,Minnesota,Alexandria,United States,45.8835101,-95.3745015
4634,1975,Follower,Recruited,Friend,California,Palmdale,United States,34.5793131,-118.11711
4635,1999,Follower,Unknown,Unknown,Ohio,Shaker Heights,United States,41.4739419,-81.5370671
4636,1999,Associate,Recruited,Other,Florida,Boca Raton,United States,26.3586885,-80.0830984
4640,1998,Follower,Unknown,Unknown,Texas,Harlingen,United States,26.1907543,-97.6960599
4642,1998,NoGroup,Unknown,Unknown,Puerto Rico,San Juan,United States,18.465299,-66.116666
4645,1994,Follower,Recruited,Family,New York,Brooklyn,United States,40.6526006,-73.9497211
4652,1999,Leader,NotRecruited,Not recruited,California,-99,United States,37.4122712,-121.9576697
4656,2004,Follower,Unknown,Unknown,-99,-99,United States,NA,NA
4657,2003,NoGroup,NotRecruited,Not recruited,Washington,Maltby,United States,47.8051652,-122.114493
4661,2003,Leader,Unknown,Unknown,Illinois,Tinley Park,United States,41.5733669,-87.7844944
4670,2004,Unknown,Unknown,Unknown,Alabama,Perry County,United States,NA,NA
4671,2004,Follower,NotRecruited,Not recruited,Alabama,Perry County,United States,NA,NA
4673,2002,Follower,Unknown,Unknown,Montana,Kalispell,United States,48.202158,-114.315321
4674,2002,Leader,Unknown,Unknown,Montana,Flathead County,United States,NA,NA
4675,2002,Follower,Unknown,Unknown,Montana,Flathead County,United States,NA,NA
4676,1974,Follower,Unknown,Unknown,California,San Francisco,United States,37.7879363,-122.4075201
4679,2004,Leader,NotRecruited,Not recruited,Nevada,Reno,United States,39.5261788,-119.812658
4683,2003,Follower,Unknown,Unknown,New York,Brooklyn,United States,40.6526006,-73.9497211
4688,2001,Follower,NotRecruited,Not recruited,Texas,Richardson,United States,32.9481789,-96.7297206
4691,2004,Unknown,Unknown,Unknown,Louisiana,Lafayette,United States,30.2262187,-92.0178202
4692,1997,Follower,NotRecruited,Not recruited,Washington,Mercer Island,United States,47.5766324,-122.2276378
4695,1969,Follower,Unknown,Unknown,California,San Bernardino,United States,34.1081621,-117.28946
4696,1966,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4697,1963,Leader,Recruited,Friend,Pennsylvania,Philadelphia,United States,39.9527237,-75.1635262
4702,1970,Follower,Unknown,Unknown,Delaware,Wilmington,United States,39.7459468,-75.546589
4703,1985,Follower,Unknown,Unknown,Texas,Beeville,United States,28.4008319,-97.7483312
4704,1973,Leader,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
4705,1981,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4706,1981,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4707,1981,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4708,1973,Follower,NotRecruited,Not recruited,California,San Francisco,United States,37.7879363,-122.4075201
4712,1984,Unknown,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4714,1983,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4715,1984,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4716,1982,Unknown,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4719,1964,Leader,Unknown,Unknown,New York,Buffalo,United States,42.8864163,-78.8781493
4741,1968,Leader,NotRecruited,Not recruited,Missouri,Norborne,United States,39.3025168,-93.6774377
4742,1974,Leader,Unknown,Unknown,Pennsylvania,Reading,United States,40.335345,-75.9279495
4743,1995,Associate,NotRecruited,Not recruited,Michigan,Decker,United States,43.4589093,-83.0507754
4744,1995,Follower,Unknown,Unknown,Virginia,Pulaski,United States,37.0478983,-80.7797935
4745,1994,Leader,NotRecruited,Not recruited,Virginia,Pulaski,United States,37.0478983,-80.7797935
4751,1974,Leader,NotRecruited,Not recruited,Massachusetts,Lynn,United States,42.466763,-70.9494939
4752,1986,Follower,Recruited,Group member,Pennsylvania,Reading,United States,40.335345,-75.9279495
4755,1976,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4757,1989,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4758,1968,Leader,NotRecruited,Not recruited,New York,New York,United States,40.7127281,-74.0060152
4759,1963,Leader,Unknown,Unknown,Alabama,Birmingham,United States,33.5206824,-86.8024326
4761,1987,Leader,Unknown,Unknown,New York,East Meadow,United States,40.7142296,-73.5595107
4762,1978,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4764,1986,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4766,1980,Follower,Recruited,Group member,California,Los Angeles,United States,34.0536909,-118.242766
4771,1957,Leader,Unknown,Unknown,Michigan,Detroit,United States,42.3315509,-83.046640300000007
4786,1974,Leader,Unknown,Unknown,Wisconsin,Milwaukee,United States,43.0386475,-87.9090751
4793,1980,Leader,NotRecruited,Not recruited,Illinois,-99,United States,NA,NA
4794,1983,Leader,Unknown,Unknown,Puerto Rico,Hormigueros,United States,18.1395442,-67.1171687
4795,2001,Leader,NotRecruited,Not recruited,Puerto Rico,San Juan,United States,18.465299,-66.116666
4796,1950,Leader,NotRecruited,Not recruited,Puerto Rico,-99,United States,NA,NA
4797,1979,Follower,Unknown,Unknown,-99,-99,United States,NA,NA
4800,1977,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4820,1981,Unknown,Unknown,Unknown,-99,-99,United States,NA,NA
4837,1971,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4838,1974,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
4840,1950,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
